,rsmi,psmi,ea,dh,Hf_r,Hf_p,Hf_ts,AE_mopac,DH_mopac,AE_no_zpe,ER_no_zpe,RXN_no_zpe,ae_diff,dh_diff
7286,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],[C@@:2]12([H:9])[C:3]([H:10])([H:11])[N:4]1[C:5]([H:13])([H:14])[C:6]2=[O:7].[O:1]([H:8])[H:12],82.3911288006494,32.792552592926,-73.66376,-27.68755,9.73128,83.39504000000001,45.97621,85.76,50.12,35.64,2.3649599999999964,-10.336210000000001
7287,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],[O:1]([C:2]1=[C:6]([O:7][H:9])[C:5]([H:13])([H:14])[N:4]([H:12])[C:3]1([H:10])[H:11])[H:8],72.7239731199364,13.0568098043032,-73.66376,-59.35609,6.78733,80.45109000000001,14.307669999999995,75.62,62.58,13.05,-4.831090000000003,-1.2576699999999938
7288,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],[O:1]1[C@@:2]2([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C@@:6]12[O:7][H:8],54.475381445905896,16.9465745572181,-73.66376,-44.66305,-17.51364,56.150119999999994,29.00071,55.93,39.47,16.46,-0.22011999999999432,-12.54071
7289,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]2[C:5]([H:13])([H:14])[C@:6]12[O:7][H:12])[H:8],79.3714264189516,38.1943982502992,-73.66376,-21.7036,23.70811,97.37187,51.96016,82.86,44.18,38.67,-14.511870000000002,-13.29016
7290,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],[O:1]([O:7][C:6]1=[C:2]([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]1([H:13])[H:14])[H:8],109.390941278953,72.51131048826679,-73.66376,1.87947,31.48259,105.14635,75.54323000000001,112.61,39.42,73.19,7.463650000000001,-2.3532300000000106
7291,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],[O:1]([C:2]([C:6]([C:5]([N:4]([C:3][H:11])[H:12])([H:13])[H:14])=[O:7])([H:9])[H:10])[H:8],75.3664367069904,49.45954148061861,-73.66376,-28.16005,9.0321,82.69586,45.50371,79.0,27.39,51.61,-3.695859999999996,6.106290000000001
7292,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],[O:1]=[C:2]([C:6]1([O:7][H:8])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]1([H:13])[H:14])[H:9],52.889649006506005,18.762877612311,-73.66376,-52.6145,-10.14583,63.51792999999999,21.04926,54.49,35.0,19.49,-9.02792999999999,-1.5592600000000019
7294,[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],[O:1]([C@@:2]1([H:9])[C-:3]([H:10])[N+:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8],77.87405974436041,58.9180661884066,-73.66376,-35.98909000000001,-9.34164,64.32212,37.67466999999999,81.57,22.65,58.92,17.247879999999995,21.24533000000001
7296,[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([O:4][H:14])=[C:5]=[C:6]=[C:7]([H:13])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],58.6600871850589,20.3775859088815,-0.19228,13.67796,80.22201,80.41429000000001,13.870239999999999,61.79,41.53,20.26,-18.62429000000001,6.3897600000000025
7297,[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C-:3]=[O+:4][C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],105.753499860164,79.2157958272981,-0.19228,63.43907,90.42176,90.61404,63.63134999999999,108.49,28.1,80.38,17.875959999999992,16.748650000000005
7298,[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3]([O-:4])=[C+:5][C:6](=[C:7]([H:13])[H:15])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],74.9772981310585,50.2652622532529,-0.19228,42.05276,72.38311,72.57539,42.24504,78.58,27.5,51.08,6.00461,8.834959999999995
7301,[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]1([H:9])([H:10])[C:2]([H:11])([H:12])[C:3](=[O:4])[C@@:5]1([C:6][C:7]([H:13])([H:14])[H:15])[H:8],84.9040764149791,59.539725631430905,-0.19228,40.42822,75.13153,75.32381,40.6205,87.72,26.75,60.97,12.396190000000004,20.3495
7302,[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([C:2]([C:3](=[O:4])[C:6](=[C:5])[C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],51.5780710228512,44.8120691285269,-0.19228,42.35466,69.73158000000001,69.92385999999999,42.54693999999999,53.16,7.35,45.81,-16.763859999999994,3.26306000000001
7307,[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1](=[C:2]([H:11])[H:12])([H:9])[H:10].[C:3](=[O:4])=[C:5]=[C:6]([C:7]([H:13])([H:14])[H:15])[H:8],58.3704856959524,29.9604529805915,-0.19228,15.67927,65.55771999999999,65.74999999999999,15.87155,61.6,28.92,32.68,-4.149999999999984,16.80845
7308,[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],[C:1]([O:4][C:3](=[C:2]([H:11])[H:12])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:8])([H:9])[H:10],99.52560723878892,22.7172826610218,-0.19228,19.58217,86.38735,86.57963000000001,19.77445,102.28,79.86,22.42,15.700369999999992,2.64555
7311,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1](/[C:2](=[C:3]1/[N:4]([H:9])[N:5]([H:11])[C:6]([H:12])=[N:7]1)[H:10])[H:8],86.6981207218372,33.7817452096988,5.36607,20.01623,85.58038,80.21431000000003,14.650160000000001,90.99,57.29,33.7,10.775689999999969,19.049840000000003
7312,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]1=[N:7][C:6]([H:11])([H:12])[N:5]=[N:4]1)([H:9])[H:10])[H:8],52.7266295216537,28.598629505012397,5.36607,24.7999,66.91221999999999,61.54614999999999,19.43383,56.13,26.3,29.83,-5.416149999999988,10.396169999999998
7314,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([N:4]=[C:3]=[N:7][C:6](=[N:5][H:11])[H:12])([H:9])[H:10])[H:8],81.8571845059057,22.8884271006812,5.36607,13.4185,105.3819,100.01583,8.052430000000001,85.34,60.65,24.69,-14.67582999999999,16.63757
7315,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[C:6](#[N:7])[H:12].[O:1]([C:2]([C:3]#[N+:4][N-:5][H:11])([H:9])[H:10])[H:8],89.1581080286866,72.43337532878121,5.36607,44.57735,67.76154,62.39547,39.21128,94.07,16.45,77.62,31.67452999999999,38.40872
7316,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2](=[C:3]1[N-:4][N+:5]([H:9])([H:11])[C:6]([H:12])=[N:7]1)[H:10])[H:8],117.057789533689,74.2114458038858,5.36607,51.81437,129.0105,123.64443,46.4483,122.4,47.48,74.92,-1.2444299999999942,28.4717
7317,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c-:6][n+:7]1[H:12])([H:9])[H:10])[H:8],71.516216471123,25.9150556386934,5.36607,15.211620000000002,75.69983,70.33376000000001,9.845550000000003,75.25,49.5,25.76,4.916239999999988,15.914449999999999
7318,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]1=[N:7][N:4]1[N:5]([C:6][H:12])[H:11])([H:9])[H:10])[H:8],156.179363005549,119.634925404799,5.36607,117.85448,156.89545,151.52938,112.48841000000002,160.82,38.3,122.52,9.29061999999999,10.03158999999998
7319,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([c:3]1[n:4]([H:11])[n:5][c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],50.008047181101595,-0.40748268457580394,5.36607,3.40345,60.0732,54.70713000000001,-1.96262,53.74,54.46,-0.72,-0.9671300000000045,1.24262
7320,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([N+:7]1=[C:3]=[N:4][N:5]([H:11])[C-:6]1[H:12])([H:9])[H:10])[H:8],103.97608479278799,48.1125084345924,5.36607,36.02465,83.87120999999998,78.50514,30.65858,106.27,57.97,48.3,27.76486,17.641419999999997
7322,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[C+:2](=[C:3]1[N-:4][N:5]([H:11])[C:6]([H:12])=[N:7]1)[H:10].[O:1]([H:8])[H:9],78.0563871967017,71.5897862485624,5.36607,61.50731999999999,70.22054,64.85446999999999,56.14124999999999,81.69,9.06,72.63,16.835530000000006,16.488750000000003
7323,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([N:7]=[C:3]=[N:4][N:5]([C:6][H:12])[H:11])([H:9])[H:10])[H:8],141.379513150704,87.6835322374214,5.36607,68.56093,144.12256000000005,138.75648999999999,63.19486,145.61,55.34,90.27,6.853510000000028,27.075139999999998
7325,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3](=[N:4][N:5]([H:11])[H:12])[N+:7]#[C-:6])([H:9])[H:10])[H:8],90.0299514944087,46.40457671156779,5.36607,29.5179,84.82621,79.46014000000002,24.15183,95.42,46.83,48.59,15.959859999999978,24.438170000000003
7326,[O:1]([C:2]([c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[n:7]1)([H:9])[H:10])[H:8],[O:1]([C:2]([C:3]1=[N:4][N:7]1/[C:6](=[N:5]/[H:11])[H:12])([H:9])[H:10])[H:8],93.81092454630009,73.41033277151149,5.36607,78.46836,109.12789,103.76182,73.10229000000002,97.93,21.69,76.25,-5.831819999999993,3.147709999999975
7327,[N:1]([c:2]1[c:3]([H:10])[o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])[H:9],[N:1]([C@@:3]1([H:10])[C-:2]=[N+:7]([H:11])[C:5](=[O:6])[O:4]1)([H:8])[H:9],67.02432846505779,33.6465736123396,-52.51938000000001,-28.61025,9.4534,61.97278000000001,23.909130000000005,68.2,34.38,33.82,6.2272199999999955,9.910869999999996
7328,[N:1]([c:2]1[c:3]([H:10])[o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])[H:9],[N:1](=[C:2]1/[C:3]([H:9])([H:10])[O:4][C:5](=[O:6])[N:7]1[H:11])\[H:8],63.828702262074394,-9.49708890541893,-52.51938000000001,-60.33398,20.25211,72.77149,-7.814599999999999,67.56,77.41,-9.86,-5.211489999999998,-2.0454000000000008
7333,[N:1]([c:2]1[c:3]([H:10])[o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])[H:9],[N:1](/[C:2]([C:3](=[O:4])[H:10])=[N:7]/[C:5](=[O:6])[H:11])([H:8])[H:9],75.16701542188359,17.4791548427944,-52.51938000000001,-48.73091,31.22496,83.74434000000002,3.7884700000000113,79.11,59.11,20.01,-4.634340000000023,16.22152999999999
7335,[N:1]([c:2]1[c:3]([H:10])[o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])[H:9],[N:1]([c:2]1[c:3]([H:10])[o:4][c:5]([O:6][H:11])[n:7]1)([H:8])[H:9],52.4886306883218,9.001445990367117,-52.51938000000001,-35.26148,9.6583,62.17768000000001,17.257900000000006,55.94,46.99,8.94,-6.237680000000012,-8.317900000000007
7336,[N:1]([c:2]1[c:3]([H:10])[o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])[H:9],[N:1]([C@@:2]1([H:10])[C-:3]=[O+:4][C:5](=[O:6])[N:7]1[H:11])([H:8])[H:9],58.7194849282786,47.685046322538795,-52.51938000000001,-17.73152,20.54644,73.06582,34.78786000000001,61.61,13.08,48.54,-11.455820000000003,13.75213999999999
7337,[N:1]([c:2]1[c:3]([H:10])[o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])[H:9],[N+:1]([c:2]1[c:3]([H:10])[o:4][c+:5]([O-:6])[n-:7]1)([H:8])([H:9])[H:11],57.19950484024179,44.6055936398529,-52.51938000000001,-16.96826,4.87333,57.39271000000001,35.55112000000001,60.06,15.9,44.16,2.667289999999994,8.608879999999985
7338,[N:1]([c:2]1[c:3]([H:10])[o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])[H:9],[N+:1]([c:2]1[c-:3][o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])([H:9])[H:10],82.6882082118139,73.93452685420459,-52.51938000000001,3.86991,37.73432,90.2537,56.38929,85.51,12.17,73.34,-4.74369999999999,16.95071
7341,[N:1]([c:2]1[c:3]([H:10])[o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])[H:9],[C:5](=[O:6])=[N:7][H:11].[N:1]([C+:2]=[C:3]([O-:4])[H:10])([H:8])[H:9],60.9009681548568,45.2377547909949,-52.51938000000001,-20.499370000000006,-5.21633,47.303050000000006,32.02001,64.84,15.52,49.33,17.536949999999997,17.30999
7345,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14],[C-:3]([N+:4]1=[C:7]([H:14])[C:6]([H:12])([H:13])[C:5]1([H:10])[H:11])([H:8])[H:9].[O+:1]#[C-:2],38.4617579875026,24.2703112747401,14.64366,34.3083,57.55303000000001,42.90937000000001,19.66464,41.02,12.99,28.03,-1.8893700000000067,8.365360000000003
7347,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14],[O:1]([C:2]1=[C:7]2[N:4]([C:3]1([H:8])[H:9])[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13])[H:14],87.80478757168409,37.2248618953885,14.64366,60.8458,110.46199,95.81833,46.20214,91.87,54.49,37.38,-3.9483299999999986,-8.822139999999997
7349,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14],[O-:1][C:2]1=[C:3]([H:9])[N+:4]2([H:8])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14],57.2602476702358,22.80708997972,14.64366,35.19042,77.68517,63.041509999999995,20.546760000000006,60.3,38.06,22.24,-2.741509999999998,1.6932399999999923
7350,[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14],[O:1]=[C:2]=[C:7]([C:6]([C:5]([N:4]=[C:3]([H:8])[H:9])([H:10])[H:11])([H:12])[H:13])[H:14],39.286229392687396,-10.858947066261699,14.64366,-0.06046,62.93391999999999,48.29025999999999,-14.70412,40.78,49.64,-8.86,-7.510259999999988,5.84412
7355,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6][C@@:7]21[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[C:7][H:15],55.911267932262405,39.6224460553468,36.08833,69.45038000000001,77.12084,41.032509999999995,33.36205000000001,59.28,17.03,42.26,18.247490000000006,8.897949999999987
7356,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6][C@@:7]21[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@:5]([O:6][H:15])([H:14])[C:7]2,63.213761489537895,48.6999237518093,36.08833,73.87724,105.62105,69.53272,37.788909999999994,66.84,16.1,50.74,-2.6927199999999942,12.951090000000008
7357,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6][C@@:7]21[H:15],[C:1]1([H:8])=[C:3]([C:4]([C@@:5]2([H:14])[O+:6]=[C-:7]2)([H:12])[H:13])[C:2]1([H:10])[H:11].[H:9][H:15],119.34520920851101,82.0879695527962,36.08833,73.51731,135.47093999999998,99.38261,37.42898,127.5,36.29,91.21,28.11739,53.78101999999999
7360,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6][C@@:7]21[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@:7]2([O+:6]=[C-:5][H:14])[H:15],82.6828364554635,53.530554551022604,36.08833,63.60547,113.97419,77.88586,27.51714,85.45,29.71,55.74,7.564140000000009,28.22286
7362,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6][C@@:7]21[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C-:5]=[O+:6][C:7]2([H:14])[H:15],59.8410452215905,11.383334180135801,36.08833,20.112070000000006,103.96374,67.87541,-15.976259999999995,62.72,50.87,11.85,-5.155410000000003,27.826259999999994
7365,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6][C@@:7]21[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C@@:7]1([H:15])[C@:5]([C:4][H:12])([H:14])[O:6]1)[H:13],81.2080637675539,63.5288057643363,36.08833,97.96062,121.47894,85.39061,61.87228999999999,84.91,18.91,66.0,-0.48060999999999865,4.1277100000000075
7366,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6][C@@:7]21[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5][C@:7]2([O:6][H:14])[H:15],65.8069116870239,60.8441684493812,36.08833,73.0162,105.67818,69.58985,36.92787,69.64,6.54,63.1,0.05015000000000214,26.172130000000003
7368,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6][C@@:7]21[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O+:6]=[C-:7]2,58.604270820480394,6.67974561183562,36.08833,21.81875,105.33938,69.25105,-14.269579999999998,61.47,54.91,6.56,-7.781050000000008,20.829579999999996
7369,[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[O:6][C@@:7]21[H:15],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:7]2([C:5](=[O:6])[H:14])[H:15],50.39477194242341,-20.4925697336869,36.08833,10.76329,79.05123,42.96290000000001,-25.325039999999998,53.09,72.68,-19.59,10.127099999999992,5.735039999999998
7370,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:7]1(/[N:6]=[C:5](\[O+:4]=[C-:3][H:12])[H:13])[H:14],90.8714898099464,75.89558681004858,-1.90398,59.27176,85.51933000000002,87.42331000000001,61.175740000000005,95.38,15.8,79.58,7.9566899999999805,18.404259999999994
7371,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C:2]([H:10])([H:14])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N+:6]=[C-:7]1,62.4336057169466,42.97552889194961,-1.90398,27.71824,65.7636,67.66758,29.62222,65.99,21.7,44.29,-1.677580000000006,14.66778
7373,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C:2]([H:10])=[C:3]([H:11])[O:4][C:5]([H:12])([H:13])[N:6]=[C:7]1[H:14],62.131368173671504,5.20496090845182,-1.90398,-5.49337,66.63548,68.53945999999999,-3.5893900000000003,65.96,59.98,5.97,-2.5794599999999974,9.55939
7374,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:9])=[C:7]([H:14])[N:6]=[C:5]([H:13])[O:4][C:3]([H:12])=[C:2]1[H:10].[H:8][H:11],100.213658161358,24.407744957109,-1.90398,-19.27182,74.78735999999998,76.69134,-17.36784,107.49,75.32,32.17,30.798659999999998,49.53784
7375,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C-:1]1([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O+:4]=[C:5]([H:13])[N:6]([H:8])[C@@:7]12[H:14],85.28398984198871,67.65018334721441,-1.90398,61.75905,88.11350999999998,90.01749000000001,63.663030000000006,89.07,20.24,68.83,-0.9474900000000162,5.166969999999992
7378,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C@:5]1([H:13])[N:6]=[C:7]2[H:14],61.211442246968296,-1.70732486554719,-1.90398,4.31074,57.96313000000001,59.86711,6.21472,63.37,65.85,-2.47,3.5028900000000007,-8.68472
7379,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14].[C:3]([H:11])[H:12],134.684873591353,99.2560329932208,-1.90398,79.59872,113.0174,114.92138,81.5027,139.12,36.47,102.66,24.198620000000005,21.157299999999992
7380,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[N:6]([C:5](=[O:4])[H:13])[C@@:7]12[H:14],78.214261704496,6.52189360821593,-1.90398,18.61265,76.00789,77.91187000000002,20.51663,81.54,73.85,7.69,3.6281299999999845,-12.826629999999998
7381,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1](=[C:7](/[N:6]=[C:5](\[O:4][C:3](=[C:2]([H:10])[H:12])[H:11])[H:13])[H:14])([H:8])[H:9],96.79846938062029,18.437159573474396,-1.90398,9.29243,95.45938,97.36336,11.19641,102.56,80.62,21.95,5.196640000000002,10.753589999999999
7382,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]([C@@:7]1([H:14])[C:2][C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6]1)([H:8])([H:9])[H:10],65.08402829871079,58.4958913078679,-1.90398,45.74648,75.0488,76.95278,47.65046,68.38,6.85,61.53,-8.572780000000009,13.879539999999999
7383,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O+:4]=[C:5]([H:13])[N:6]([H:14])[C-:7]12,81.8629110136808,52.4295284542924,-1.90398,41.78022,74.83312,76.7371,43.6842,85.66,32.7,52.96,8.922899999999998,9.275800000000004
7384,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C-:3]([H:12])[O+:4]=[C:5]([H:13])[N:6]([H:11])[C@@:7]12[H:14],74.20475617395371,55.9212164979255,-1.90398,42.52562,86.57536999999998,88.47935,44.4296,77.46,20.25,57.22,-11.019350000000003,12.790399999999998
7385,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C@:2]([C:3]([O:4][H:13])([H:11])[H:12])([H:10])[C@:7]1([N+:6]#[C-:5])[H:14],69.61558936296021,19.2349482747027,-1.90398,17.16541,64.44314,66.34711999999999,19.06939,73.91,52.68,21.23,7.562880000000007,2.160610000000002
7386,[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6][C@@:7]12[H:14],[C:1]1([H:8])([H:9])[C@:2]([C:3](=[O:4])[H:12])([H:10])[C@:7]1([N:6]=[C:5]([H:11])[H:13])[H:14],86.15326827964229,11.0872947145361,-1.90398,12.1544,92.83883,94.74280999999999,14.05838,90.81,77.15,13.66,-3.9328099999999893,-0.3983799999999995
